,NSE,MSE,RMSE,KGE,Alpha-NSE,Beta-KGE,Beta-NSE,Pearson-r,FHV,FMS,FLV,Peak-Timing,Basin_ID
47,0.43457770347595215,5.388473033905029,2.3213084745257424,0.4791587074831788,0.6110007762908936,1.073943018913269,0.025002609938383102,0.6616397099269812,-27.600955963134766,-41.04362701616425,-16.215047838069324,0.5652173913043478,camels_01632000
48,0.5125652551651001,1.734790563583374,1.3171144838560442,0.6896056717700412,0.8588977456092834,1.0505679845809937,0.024908507242798805,0.7281955266398263,-7.619193196296692,0.5160913149998331,-803.3460794017956,0.3888888888888889,camels_01632900
49,0.49842768907546997,3.2471892833709717,1.8019959165799937,0.5374290872484763,0.6412259340286255,0.9718284010887146,-0.01219051331281662,0.7093810399768672,-33.2770973443985,-21.179948668013555,-777.7540868272393,0.6111111111111112,camels_01634500
50,0.5284724235534668,2.531186819076538,1.5909704016971962,0.6127925258801132,0.7802216410636902,1.1736268997192383,0.0776308998465538,0.7326410640142152,-18.805304169654846,-29.366552354905373,86.97207466625886,0.47368421052631576,camels_01638480
51,0.5810850560665131,1.679856777191162,1.2960928891060093,0.7493271385435365,0.925254762172699,1.090029001235962,0.055636927485466,0.7783137085217792,-8.297286182641983,11.460000650290608,2.927924463371002,0.5,camels_01639500
52,0.5560859739780426,1.7050429582595825,1.3057729351842082,0.7201282526665786,0.9012289047241211,1.1069990396499634,0.05797245353460312,0.7609944117652241,-6.976747512817383,-27.990506724079328,85.01668184253306,0.5,camels_01644000
53,0.44573891162872314,2.5023436546325684,1.5818797851393664,0.6211523136512558,0.8218302130699158,0.8886494040489197,-0.0659833550453186,0.6847506681078862,-18.856164813041687,-9.579239405824095,26.718240239343455,0.6666666666666666,camels_01664000
54,0.4044049382209778,5.0875372886657715,2.255556979698312,0.3747572033591956,0.5469764471054077,0.7375860810279846,-0.1282019466161728,0.6581855029351105,-42.401716113090515,6.37765210476236,15.076791445788954,0.23809523809523808,camels_01666500
55,0.37175559997558594,4.686884880065918,2.1649214489366395,0.42394965010349794,0.6147779226303101,0.8083335757255554,-0.09438017010688782,0.6169831093427972,-31.529739499092102,-4.557418025655618,27.999926221613258,0.3,camels_01667500
56,0.4366050362586975,1.841924786567688,1.3571752969191886,0.5855334554330952,0.7590030431747437,0.9409258961677551,-0.03690562769770622,0.6680162148197404,-11.909105628728867,-8.988091927964796,88.90848708966246,1.588235294117647,camels_01669520
57,0.4832167625427246,1.7487658262252808,1.3224090994186635,0.6705664226426635,1.0404928922653198,1.2223844528198242,0.12820303440093994,0.7603503333812693,8.204835653305054,-11.785660350562008,-317.33080971650315,0.2631578947368421,camels_02011400
58,0.5793182551860809,4.043392181396484,2.0108187838282405,0.6161661715451952,0.6975234746932983,1.0129568576812744,0.00632320623844862,0.7640583136796635,-26.275527477264404,-28.473319368285598,42.37062821434234,0.3333333333333333,camels_02011460
59,0.5046411156654358,2.5381109714508057,1.5931449938567444,0.6004618300120599,0.7490770816802979,1.1211137771606445,0.05823039636015892,0.7136437684960951,-22.5177600979805,-31.005143492773364,-190.380979486919,0.375,camels_02013000
60,0.5412944257259369,1.6109896898269653,1.2692476865556876,0.703269449812752,0.851965069770813,1.0218188762664795,0.013314055278897285,0.7437606285424999,-10.651123523712158,-26.60737334855867,-215.24415016835712,0.42105263157894735,camels_02014000
61,0.5699416995048523,2.714449644088745,1.647558692152952,0.6364502538061136,0.7581302523612976,0.8769267797470093,-0.0689842700958252,0.7580900465227021,-22.660864889621735,1.6686172336913763,-2642.2966215825168,0.3333333333333333,camels_02015700
62,0.49649298191070557,2.5968289375305176,1.6114679449280143,0.6604427318177108,0.8191811442375183,0.9948558211326599,-0.0027715128380805254,0.7126374812193721,-18.858739733695984,-14.902963870364703,-2778.1000030445302,0.391304347826087,camels_02016000
63,0.548634797334671,2.0260660648345947,1.4233994747907541,0.6142183433689288,0.7429922819137573,0.8657220602035522,-0.08488741517066956,0.7455516666960899,-19.862931966781616,-45.081291087447845,-53.92029210937945,0.2777777777777778,camels_02017500
64,0.5224465131759644,2.2530765533447266,1.5010251674588027,0.5571832473719489,0.6725554466247559,0.8772962689399719,-0.06994685530662537,0.7283190561395817,-30.446839332580566,-34.17230958196743,-111.97909758630145,0.2631578947368421,camels_02018000
65,0.4538455009460449,4.631896018981934,2.152184011413042,0.6467576017132549,0.8603524565696716,0.8836514353752136,-0.07396233081817627,0.697110965746533,-8.463333547115326,-22.548137737892862,29.568469132365554,0.18181818181818182,camels_02027000
66,0.4089723229408264,8.86468505859375,2.9773620973260457,0.4293858018548282,0.6211376786231995,0.748595118522644,-0.13857871294021606,0.6552399528147209,-30.38513958454132,-28.504430121252934,27.828579348424725,0.15789473684210525,camels_02027500
67,0.3906579613685608,4.666439533233643,2.1601943276551863,0.5783245510601654,0.8116920590400696,0.8566931486129761,-0.08539407700300217,0.650982163843193,-17.379286885261536,-13.798500643912034,33.36619733560118,0.2857142857142857,camels_02028500
68,0.17726236581802368,2.37046480178833,1.539631385036149,0.48772005598824275,0.9415793418884277,1.2783910036087036,0.13042302429676056,0.5739527997366504,-2.840190753340721,-31.633831431559994,86.7839778701566,0.4117647058823529,camels_02046000
69,0.3736404776573181,2.070582389831543,1.4389518372174737,0.480925880985659,0.8971147537231445,1.3869378566741943,0.15181876718997955,0.6696491831379168,4.270565137267113,-22.244313206514725,88.79993180993331,0.55,camels_02051000
70,0.3746381998062134,1.8963303565979004,1.377073112292118,0.6020123626221504,0.8528395891189575,1.1128960847854614,0.05560900643467903,0.6478743874481162,-16.32044166326523,-11.966120558173301,37.44369135769252,1.0526315789473684,camels_02051500
71,0.35239678621292114,3.1946332454681396,1.7873536990389283,0.3262934268586799,0.4447486698627472,0.9908332824707031,-0.003735410748049617,0.6185652370793001,-50.03741383552551,-57.53982767942879,-22.289094379160463,1.25,camels_02053200
72,0.4983251690864563,1.5500092506408691,1.2449936749401056,0.5886072467054393,0.713943362236023,0.966093122959137,-0.021468985825777054,0.7062893921837621,-26.583170890808105,-20.967923032792665,10.222568922549392,0.35,camels_02053800
